spotify_song_id,danceability,acousticness,valence,tempo,energy,time_signature,mode,loudness,key,id
5W1Z5Z1xPbV5OUthL4yVr3,0.35,0.857,0.16,70.237,0.351,4,0,-12.412,4,1492
6uuLwuRD5jeUHqmKtILCni,0.171,0.767,0.0585,124.978,0.0185,4,0,-37.145,4,1493
5QhMDMcK5Wf8xUKmwrTvWo,0.0838,0.832,0.0396,72.966,0.208,4,1,-23.938,9,1494
743xmZCB1e1XVOYkuTBAjl,0.704,0.977,0.271,134.013,0.203,4,0,-20.312,5,1495
5v3Scb0VZlW92iJvdefw9Q,0.209,0.879,0.0687,154.087,0.155,1,0,-24.876,11,1496
2m6u7bKLJFPWH8gpf5GZDc,0.278,0.769,0.028,75.0,0.197,4,1,-20.733,0,1497
4ZddqhjZdtjFLI6FkH7nXy,0.544,0.726,0.0721,135.013,0.364,4,0,-12.023,4,1498
5FZDu9y7Jwi7sKsi0MxWUu,0.511,0.151,0.35,95.013,0.728,4,0,-11.486,4,1499
3ZLzPbSOw4OfVqa5zyEWCu,0.389,0.99,0.17,72.983,0.0894,4,0,-24.719,4,1500
5DiQrTkI5l775om4g6KL2I,0.196,0.756,0.0397,142.332,0.153,4,1,-20.836,6,1501
3ewJeyaGOVdzb9xikqyJa9,0.233,0.824,0.117,103.616,0.254,4,1,-21.515,0,1502
5NN4dp7MAWIN7rAYFaR7wB,0.241,0.000627,0.11,115.319,0.842,3,0,-6.955,1,1503
77sDau92bRfZt945gmUIi5,0.102,0.751,0.0297,83.396,0.316,3,1,-11.085,2,1504
5pIVFUFslPrfHlGsgAboE4,0.162,0.995,0.0789,72.785,0.00358,5,1,-32.123,2,1505
5ECoiNOzKhwI8Tg8uYIhhU,0.269,0.863,0.177,95.0,0.0383,5,0,-23.846,4,1506
3yyTjhKg7Jk14u7GGsYnZc,0.282,0.777,0.189,150.006,0.661,3,0,-10.357,4,1507
5LaatZmLycE71jtbQNgpM3,0.413,0.106,0.0622,127.15,0.556,4,1,-6.779,3,1508
2Qw2S6qB0QjJu0cvfSBw1W,0.197,0.0495,0.0323,132.077,0.247,4,1,-18.198,1,1509
0fkHDu9xecvJKXfW9h3C50,0.455,0.985,0.157,127.94,0.0915,4,1,-27.019,6,1510
3Bcbx583M4HepeM6CEb36W,0.309,0.965,0.113,134.894,0.313,4,0,-20.129,1,1511
7uTs0S0Oh0Lc4Zz5m8lQfR,0.606,0.0125,0.0389,92.002,0.543,4,0,-11.46,11,1512
0F1eqFtvelR9FSiHXRx2zx,0.728,0.806,0.638,139.953,0.423,4,0,-14.168,5,1513
3pegwzmIu6j8rWq6G7z8Np,0.39,0.96,0.0424,85.811,0.356,4,0,-13.866,6,1514
7pJ2aPIPgkedE6ke9upw1j,0.651,0.497,0.39,128.017,0.72,4,0,-7.278,5,1515
0m3KXSa2FG31rkZMZmLYhk,0.588,0.000802,0.053,114.012,0.675,4,1,-13.686,7,1516
